Entity,Year,GDP per capita,State involved in war - Conflict type: all,Geo_Code,Geo_Type,Sex,Mortality_Rate
Djibouti,1999,1930.5078,0,262,COUNTRY,MALE,108.236941658
Djibouti,1999,1930.5078,0,262,COUNTRY,TOTAL,101.723635056
Djibouti,1999,1930.5078,0,262,COUNTRY,FEMALE,94.872223856
Djibouti,2000,1880.9988,0,262,COUNTRY,FEMALE,92.904011206
Djibouti,2000,1880.9988,0,262,COUNTRY,TOTAL,99.664744825
Djibouti,2000,1880.9988,0,262,COUNTRY,MALE,106.027787839
Djibouti,2001,1845.6991,0,262,COUNTRY,TOTAL,97.443822033
Djibouti,2001,1845.6991,0,262,COUNTRY,MALE,103.682148288
Djibouti,2001,1845.6991,0,262,COUNTRY,FEMALE,90.868392838
Djibouti,2002,1824.4551,0,262,COUNTRY,MALE,101.328884728
Djibouti,2002,1824.4551,0,262,COUNTRY,TOTAL,95.126944068
Djibouti,2002,1824.4551,0,262,COUNTRY,FEMALE,88.588806888
Djibouti,2003,1945.6655,0,262,COUNTRY,TOTAL,92.753425674
Djibouti,2003,1945.6655,0,262,COUNTRY,FEMALE,86.262611327
Djibouti,2003,1945.6655,0,262,COUNTRY,MALE,98.903616966
Djibouti,2004,2097.1233,0,262,COUNTRY,TOTAL,90.400916277
Djibouti,2004,2097.1233,0,262,COUNTRY,FEMALE,83.86989527
Djibouti,2004,2097.1233,0,262,COUNTRY,MALE,96.57002616
Djibouti,2005,2126.8052,0,262,COUNTRY,FEMALE,81.570114978
Djibouti,2005,2126.8052,0,262,COUNTRY,TOTAL,87.986472386
Djibouti,2005,2126.8052,0,262,COUNTRY,MALE,93.977310739
Djibouti,2006,2342.2192,0,262,COUNTRY,MALE,91.493464391
Djibouti,2006,2342.2192,0,262,COUNTRY,FEMALE,79.208166037
Djibouti,2006,2342.2192,0,262,COUNTRY,TOTAL,85.55537999
Djibouti,2007,2396.018,0,262,COUNTRY,TOTAL,83.101039204
Djibouti,2007,2396.018,0,262,COUNTRY,FEMALE,76.736222511
Djibouti,2007,2396.018,0,262,COUNTRY,MALE,89.0278034
Djibouti,2008,2463.4448,0,262,COUNTRY,TOTAL,80.628711377
Djibouti,2008,2463.4448,0,262,COUNTRY,FEMALE,74.415231732
Djibouti,2008,2463.4448,0,262,COUNTRY,MALE,86.539550858
Djibouti,2009,2521.5046,0,262,COUNTRY,MALE,84.03001678
Djibouti,2009,2521.5046,0,262,COUNTRY,FEMALE,72.224164306
Djibouti,2009,2521.5046,0,262,COUNTRY,TOTAL,78.269083462
Djibouti,2010,2543.8733,0,262,COUNTRY,MALE,81.61504048
Djibouti,2010,2543.8733,0,262,COUNTRY,FEMALE,69.958200848
Djibouti,2010,2543.8733,0,262,COUNTRY,TOTAL,75.893581121
Djibouti,2011,2590.0,0,262,COUNTRY,TOTAL,73.67149275
Djibouti,2011,2590.0,0,262,COUNTRY,MALE,79.430217342
Djibouti,2011,2590.0,0,262,COUNTRY,FEMALE,67.812467825
Dominica,1978,2365.0,0,212,COUNTRY,MALE,30.26981303
Dominica,1978,2365.0,0,212,COUNTRY,FEMALE,26.450807202
Dominica,1978,2365.0,0,212,COUNTRY,TOTAL,28.408572684
Dominica,1979,1932.0,0,212,COUNTRY,MALE,28.336443227
Dominica,1979,1932.0,0,212,COUNTRY,FEMALE,24.651284643
Dominica,1979,1932.0,0,212,COUNTRY,TOTAL,26.553389369
Dominica,1980,2219.0,0,212,COUNTRY,TOTAL,24.914300532
Dominica,1980,2219.0,0,212,COUNTRY,FEMALE,23.138488109
Dominica,1980,2219.0,0,212,COUNTRY,MALE,26.598609587
Dominica,1981,2499.0,0,212,COUNTRY,FEMALE,21.777691435
Dominica,1981,2499.0,0,212,COUNTRY,TOTAL,23.485608686
Dominica,1981,2499.0,0,212,COUNTRY,MALE,25.100320502
Dominica,1982,2592.0,0,212,COUNTRY,MALE,23.767431431
Dominica,1982,2592.0,0,212,COUNTRY,TOTAL,22.243992052
Dominica,1982,2592.0,0,212,COUNTRY,FEMALE,20.636376658
Dominica,1983,2644.0,0,212,COUNTRY,TOTAL,21.162293031
Dominica,1983,2644.0,0,212,COUNTRY,FEMALE,19.639338816
Dominica,1983,2644.0,0,212,COUNTRY,MALE,22.601848983
Dominica,1984,2802.0,0,212,COUNTRY,TOTAL,20.227022614
Dominica,1984,2802.0,0,212,COUNTRY,FEMALE,18.786414926
Dominica,1984,2802.0,0,212,COUNTRY,MALE,21.572665396
Dominica,1985,2872.0,0,212,COUNTRY,FEMALE,18.05388896
Dominica,1985,2872.0,0,212,COUNTRY,TOTAL,19.419123736
Dominica,1985,2872.0,0,212,COUNTRY,MALE,20.709706365
Dominica,1986,3107.0,0,212,COUNTRY,TOTAL,18.73916798
Dominica,1986,3107.0,0,212,COUNTRY,FEMALE,17.427123544
Dominica,1986,3107.0,0,212,COUNTRY,MALE,19.97570803
Dominica,1987,3370.0,0,212,COUNTRY,MALE,19.370442379
Dominica,1987,3370.0,0,212,COUNTRY,FEMALE,16.896470235
Dominica,1987,3370.0,0,212,COUNTRY,TOTAL,18.167985506
Dominica,1988,3687.0,0,212,COUNTRY,MALE,18.867659359
Dominica,1988,3687.0,0,212,COUNTRY,TOTAL,17.69811741
Dominica,1988,3687.0,0,212,COUNTRY,FEMALE,16.456586056
Dominica,1989,3714.0,0,212,COUNTRY,TOTAL,17.318264611
Dominica,1989,3714.0,0,212,COUNTRY,MALE,18.445186637
Dominica,1989,3714.0,0,212,COUNTRY,FEMALE,16.115194695
Dominica,1990,3939.0,0,212,COUNTRY,TOTAL,17.018842905
Dominica,1990,3939.0,0,212,COUNTRY,FEMALE,15.842902459
Dominica,1990,3939.0,0,212,COUNTRY,MALE,18.125559906
Dominica,1991,4083.9958,0,212,COUNTRY,MALE,17.882758771
Dominica,1991,4083.9958,0,212,COUNTRY,TOTAL,16.792950182
Dominica,1991,4083.9958,0,212,COUNTRY,FEMALE,15.634235055
Dominica,1992,4271.69,0,212,COUNTRY,TOTAL,16.634135117
Dominica,1992,4271.69,0,212,COUNTRY,MALE,17.712376997
Dominica,1992,4271.69,0,212,COUNTRY,FEMALE,15.490661478
Dominica,1993,4339.817,0,212,COUNTRY,MALE,17.601472976
Dominica,1993,4339.817,0,212,COUNTRY,FEMALE,15.427002876
Dominica,1993,4339.817,0,212,COUNTRY,TOTAL,16.542509371
Dominica,1994,4459.365,0,212,COUNTRY,MALE,17.556668589
Dominica,1994,4459.365,0,212,COUNTRY,TOTAL,16.51823129
Dominica,1994,4459.365,0,212,COUNTRY,FEMALE,15.406902238
Dominica,1995,4606.734,0,212,COUNTRY,FEMALE,15.440873157
Dominica,1995,4606.734,0,212,COUNTRY,TOTAL,16.547151339
Dominica,1995,4606.734,0,212,COUNTRY,MALE,17.590212479
Dominica,1996,4894.842,0,212,COUNTRY,MALE,17.68573839
Dominica,1996,4894.842,0,212,COUNTRY,FEMALE,15.505542028
Dominica,1996,4894.842,0,212,COUNTRY,TOTAL,16.63357015
Dominica,1997,5170.808,0,212,COUNTRY,MALE,17.831701761
Dominica,1997,5170.808,0,212,COUNTRY,FEMALE,15.643900175
Dominica,1997,5170.808,0,212,COUNTRY,TOTAL,16.773591803
Dominica,1998,5462.6973,0,212,COUNTRY,TOTAL,16.970567594
Dominica,1998,5462.6973,0,212,COUNTRY,MALE,18.043237065
Dominica,1998,5462.6973,0,212,COUNTRY,FEMALE,15.826644665
Dominica,1999,5584.024,0,212,COUNTRY,TOTAL,17.211853569
Dominica,1999,5584.024,0,212,COUNTRY,FEMALE,16.056010061
Dominica,1999,5584.024,0,212,COUNTRY,MALE,18.299083957
Dominica,2000,5696.955,0,212,COUNTRY,FEMALE,16.332424517
Dominica,2000,5696.955,0,212,COUNTRY,TOTAL,17.513038925
Dominica,2000,5696.955,0,212,COUNTRY,MALE,18.617629253
Dominica,2001,5799.8164,0,212,COUNTRY,TOTAL,17.863747085
Dominica,2001,5799.8164,0,212,COUNTRY,FEMALE,16.662592171
Dominica,2001,5799.8164,0,212,COUNTRY,MALE,18.98806774
Dominica,2002,5771.375,0,212,COUNTRY,MALE,19.404507376
Dominica,2002,5771.375,0,212,COUNTRY,TOTAL,18.262974171
Dominica,2002,5771.375,0,212,COUNTRY,FEMALE,17.044432819
Dominica,2003,6321.9556,0,212,COUNTRY,FEMALE,17.474911885
Dominica,2003,6321.9556,0,212,COUNTRY,MALE,19.878959943
Dominica,2003,6321.9556,0,212,COUNTRY,TOTAL,18.715639592
Dominica,2004,6602.7,0,212,COUNTRY,MALE,20.410717896
Dominica,2004,6602.7,0,212,COUNTRY,FEMALE,17.944006346
Dominica,2004,6602.7,0,212,COUNTRY,TOTAL,19.21532619
Dominica,2005,6697.5347,0,212,COUNTRY,FEMALE,18.462484043
Dominica,2005,6697.5347,0,212,COUNTRY,TOTAL,19.761577459
Dominica,2005,6697.5347,0,212,COUNTRY,MALE,20.988065919
Dominica,2006,7133.7812,0,212,COUNTRY,FEMALE,19.023603279
Dominica,2006,7133.7812,0,212,COUNTRY,TOTAL,20.350140367
Dominica,2006,7133.7812,0,212,COUNTRY,MALE,21.596734115
Dominica,2007,7698.7734,0,212,COUNTRY,MALE,22.256706246
Dominica,2007,7698.7734,0,212,COUNTRY,TOTAL,20.98224016
Dominica,2007,7698.7734,0,212,COUNTRY,FEMALE,19.627234209
Dominica,2008,8454.0625,0,212,COUNTRY,MALE,22.952713033
Dominica,2008,8454.0625,0,212,COUNTRY,TOTAL,21.650866743
Dominica,2008,8454.0625,0,212,COUNTRY,FEMALE,20.263268293
Dominica,2009,8511.858,0,212,COUNTRY,FEMALE,20.936014496
Dominica,2009,8511.858,0,212,COUNTRY,MALE,23.690752267
Dominica,2009,8511.858,0,212,COUNTRY,TOTAL,22.357933074
Dominica,2010,8768.478,0,212,COUNTRY,FEMALE,21.631576196
Dominica,2010,8768.478,0,212,COUNTRY,MALE,24.46374758
Dominica,2010,8768.478,0,212,COUNTRY,TOTAL,23.095606785
Dominica,2011,8944.0,0,212,COUNTRY,TOTAL,23.859554852
Dominica,2011,8944.0,0,212,COUNTRY,FEMALE,22.36648528
Dominica,2011,8944.0,0,212,COUNTRY,MALE,25.272013754
Dominican Republic,1950,1637.0,0,214,COUNTRY,TOTAL,144.69612612
Dominican Republic,1950,1637.0,0,214,COUNTRY,MALE,148.364028023
Dominican Republic,1950,1637.0,0,214,COUNTRY,FEMALE,140.942748373
Dominican Republic,1951,1780.0,0,214,COUNTRY,FEMALE,141.709982084
Dominican Republic,1951,1780.0,0,214,COUNTRY,TOTAL,145.45642594
Dominican Republic,1951,1780.0,0,214,COUNTRY,MALE,148.842728929
Dominican Republic,1952,1868.0,0,214,COUNTRY,FEMALE,142.441169232
Dominican Republic,1952,1868.0,0,214,COUNTRY,MALE,149.482316533
Dominican Republic,1952,1868.0,0,214,COUNTRY,TOTAL,146.159377251
Dominican Republic,1953,1790.0,0,214,COUNTRY,FEMALE,143.163331438
Dominican Republic,1953,1790.0,0,214,COUNTRY,TOTAL,146.598084258
Dominican Republic,1953,1790.0,0,214,COUNTRY,MALE,150.075792991
Dominican Republic,1954,1833.0,0,214,COUNTRY,MALE,150.457076148
Dominican Republic,1954,1833.0,0,214,COUNTRY,FEMALE,143.913726724
Dominican Republic,1954,1833.0,0,214,COUNTRY,TOTAL,147.218033793
Dominican Republic,1955,1886.0,0,214,COUNTRY,TOTAL,147.750146978
Dominican Republic,1955,1886.0,0,214,COUNTRY,FEMALE,144.496485976
Dominican Republic,1955,1886.0,0,214,COUNTRY,MALE,150.953514907
Dominican Republic,1956,2008.0,0,214,COUNTRY,FEMALE,144.881301781
Dominican Republic,1956,2008.0,0,214,COUNTRY,MALE,151.239093175
Dominican Republic,1956,2008.0,0,214,COUNTRY,TOTAL,148.153852936
Dominican Republic,1957,2066.0,0,214,COUNTRY,TOTAL,148.403754392
Dominican Republic,1957,2066.0,0,214,COUNTRY,MALE,151.475410363
Dominican Republic,1957,2066.0,0,214,COUNTRY,FEMALE,145.250282764
Dominican Republic,1958,2104.0,0,214,COUNTRY,MALE,151.589502488
Dominican Republic,1958,2104.0,0,214,COUNTRY,TOTAL,148.421325304
Dominican Republic,1958,2104.0,0,214,COUNTRY,FEMALE,145.219745557
Dominican Republic,1959,2047.0,0,214,COUNTRY,TOTAL,148.131879916
Dominican Republic,1959,2047.0,0,214,COUNTRY,MALE,151.212511478
Dominican Republic,1959,2047.0,0,214,COUNTRY,FEMALE,144.849467836
Dominican Republic,1960,2075.0,0,214,COUNTRY,TOTAL,147.474462595
Dominican Republic,1960,2075.0,0,214,COUNTRY,MALE,150.584618829
Dominican Republic,1960,2075.0,0,214,COUNTRY,FEMALE,144.158371213
Dominican Republic,1961,1964.0,0,214,COUNTRY,MALE,149.527133805
Dominican Republic,1961,1964.0,0,214,COUNTRY,FEMALE,143.028342499
Dominican Republic,1961,1964.0,0,214,COUNTRY,TOTAL,146.347007778
Dominican Republic,1962,2222.0,0,214,COUNTRY,TOTAL,144.837252089
Dominican Republic,1962,2222.0,0,214,COUNTRY,MALE,147.982584632
Dominican Republic,1962,2222.0,0,214,COUNTRY,FEMALE,141.493144347
Dominican Republic,1963,2291.0,0,214,COUNTRY,TOTAL,142.921243719
Dominican Republic,1963,2291.0,0,214,COUNTRY,FEMALE,139.363277602
Dominican Republic,1963,2291.0,0,214,COUNTRY,MALE,146.267251802
Dominican Republic,1964,2365.0,0,214,COUNTRY,TOTAL,140.562359579
Dominican Republic,1964,2365.0,0,214,COUNTRY,FEMALE,137.027250618
Dominican Republic,1964,2365.0,0,214,COUNTRY,MALE,143.936321139
Dominican Republic,1965,2007.0,0,214,COUNTRY,TOTAL,137.958050841
Dominican Republic,1965,2007.0,0,214,COUNTRY,FEMALE,134.252318356
Dominican Republic,1965,2007.0,0,214,COUNTRY,MALE,141.37660112
Dominican Republic,1966,2206.0,0,214,COUNTRY,FEMALE,131.505734507
Dominican Republic,1966,2206.0,0,214,COUNTRY,MALE,138.70946391
Dominican Republic,1966,2206.0,0,214,COUNTRY,TOTAL,135.228224824
Dominican Republic,1967,2211.0,0,214,COUNTRY,MALE,135.931624371
Dominican Republic,1967,2211.0,0,214,COUNTRY,FEMALE,128.670009162
Dominican Republic,1967,2211.0,0,214,COUNTRY,TOTAL,132.408710985
Dominican Republic,1968,2150.0,0,214,COUNTRY,FEMALE,125.683842349
Dominican Republic,1968,2150.0,0,214,COUNTRY,TOTAL,129.529821082
Dominican Republic,1968,2150.0,0,214,COUNTRY,MALE,133.116349046
Dominican Republic,1969,2316.0,0,214,COUNTRY,MALE,130.378379633
Dominican Republic,1969,2316.0,0,214,COUNTRY,FEMALE,122.695824909
Dominican Republic,1969,2316.0,0,214,COUNTRY,TOTAL,126.612379862
Dominican Republic,1970,2488.0,0,214,COUNTRY,TOTAL,123.570515887
Dominican Republic,1970,2488.0,0,214,COUNTRY,MALE,127.321873103
Dominican Republic,1970,2488.0,0,214,COUNTRY,FEMALE,119.518109291
Dominican Republic,1971,2678.0,0,214,COUNTRY,MALE,124.048338306
Dominican Republic,1971,2678.0,0,214,COUNTRY,FEMALE,116.177703755
Dominican Republic,1971,2678.0,0,214,COUNTRY,TOTAL,120.222734206
Dominican Republic,1972,2928.0,0,214,COUNTRY,FEMALE,112.507176585
Dominican Republic,1972,2928.0,0,214,COUNTRY,MALE,120.479218844
Dominican Republic,1972,2928.0,0,214,COUNTRY,TOTAL,116.656132064
Dominican Republic,1973,3196.0,0,214,COUNTRY,TOTAL,112.755468102
Dominican Republic,1973,3196.0,0,214,COUNTRY,MALE,116.982765686
Dominican Republic,1973,3196.0,0,214,COUNTRY,FEMALE,108.352540602
Dominican Republic,1974,3295.0,0,214,COUNTRY,FEMALE,104.10790992
Dominican Republic,1974,3295.0,0,214,COUNTRY,TOTAL,108.730643596
Dominican Republic,1974,3295.0,0,214,COUNTRY,MALE,113.167432928
Dominican Republic,1975,3365.0,0,214,COUNTRY,TOTAL,104.688293657
Dominican Republic,1975,3365.0,0,214,COUNTRY,FEMALE,99.851190125
Dominican Republic,1975,3365.0,0,214,COUNTRY,MALE,109.319894374
Dominican Republic,1976,3504.0,0,214,COUNTRY,TOTAL,100.833695019
Dominican Republic,1976,3504.0,0,214,COUNTRY,MALE,105.651646988
Dominican Republic,1976,3504.0,0,214,COUNTRY,FEMALE,95.774469109
Dominican Republic,1977,3586.0,0,214,COUNTRY,MALE,102.009242578
Dominican Republic,1977,3586.0,0,214,COUNTRY,FEMALE,91.847040705
Dominican Republic,1977,3586.0,0,214,COUNTRY,TOTAL,97.083995614
Dominican Republic,1978,3583.0,0,214,COUNTRY,MALE,98.515666683
Dominican Republic,1978,3583.0,0,214,COUNTRY,TOTAL,93.495191812
Dominican Republic,1978,3583.0,0,214,COUNTRY,FEMALE,88.151705893
Dominican Republic,1979,3649.0,0,214,COUNTRY,MALE,95.311116872
Dominican Republic,1979,3649.0,0,214,COUNTRY,TOTAL,90.072429979
Dominican Republic,1979,3649.0,0,214,COUNTRY,FEMALE,84.546730524
Dominican Republic,1980,3781.0,0,214,COUNTRY,TOTAL,86.780961816
Dominican Republic,1980,3781.0,0,214,COUNTRY,MALE,92.107816443
Dominican Republic,1980,3781.0,0,214,COUNTRY,FEMALE,81.193849891
Dominican Republic,1981,3846.0,0,214,COUNTRY,TOTAL,83.641434934
Dominican Republic,1981,3846.0,0,214,COUNTRY,MALE,88.964855805
Dominican Republic,1981,3846.0,0,214,COUNTRY,FEMALE,77.996644619
Dominican Republic,1982,3826.0,0,214,COUNTRY,TOTAL,80.595600685
Dominican Republic,1982,3826.0,0,214,COUNTRY,MALE,85.941459473
Dominican Republic,1982,3826.0,0,214,COUNTRY,FEMALE,74.930888412
Dominican Republic,1983,3905.0,0,214,COUNTRY,MALE,83.05384542
Dominican Republic,1983,3905.0,0,214,COUNTRY,TOTAL,77.658794967
Dominican Republic,1983,3905.0,0,214,COUNTRY,FEMALE,71.964531477
Dominican Republic,1984,3830.0,0,214,COUNTRY,MALE,80.189676018
Dominican Republic,1984,3830.0,0,214,COUNTRY,TOTAL,74.846914622
Dominican Republic,1984,3830.0,0,214,COUNTRY,FEMALE,69.236302821
Dominican Republic,1985,3653.0,0,214,COUNTRY,FEMALE,66.672702575
Dominican Republic,1985,3653.0,0,214,COUNTRY,MALE,77.299291587
Dominican Republic,1985,3653.0,0,214,COUNTRY,TOTAL,72.171907418
Dominican Republic,1986,3682.0,0,214,COUNTRY,MALE,74.453184187
Dominican Republic,1986,3682.0,0,214,COUNTRY,FEMALE,64.246994347
Dominican Republic,1986,3682.0,0,214,COUNTRY,TOTAL,69.504360645
Dominican Republic,1987,3877.0,0,214,COUNTRY,MALE,71.698565967
Dominican Republic,1987,3877.0,0,214,COUNTRY,TOTAL,66.928237005
Dominican Republic,1987,3877.0,0,214,COUNTRY,FEMALE,61.867744088
Dominican Republic,1988,3821.0,0,214,COUNTRY,TOTAL,64.400241203
Dominican Republic,1988,3821.0,0,214,COUNTRY,FEMALE,59.500157283
Dominican Republic,1988,3821.0,0,214,COUNTRY,MALE,69.055762595
Dominican Republic,1989,4219.0,0,214,COUNTRY,TOTAL,61.929196161
Dominican Republic,1989,4219.0,0,214,COUNTRY,MALE,66.348171615
Dominican Republic,1989,4219.0,0,214,COUNTRY,FEMALE,57.237880404
Dominican Republic,1990,3939.0,0,214,COUNTRY,FEMALE,54.88880242
Dominican Republic,1990,3939.0,0,214,COUNTRY,TOTAL,59.432619123
Dominican Republic,1990,3939.0,0,214,COUNTRY,MALE,63.768133773
Dominican Republic,1991,3969.5686,0,214,COUNTRY,FEMALE,52.598236168
Dominican Republic,1991,3969.5686,0,214,COUNTRY,TOTAL,57.004348839
Dominican Republic,1991,3969.5686,0,214,COUNTRY,MALE,61.173416243
Dominican Republic,1992,4185.406,0,214,COUNTRY,MALE,58.631583674
Dominican Republic,1992,4185.406,0,214,COUNTRY,TOTAL,54.60193822
Dominican Republic,1992,4185.406,0,214,COUNTRY,FEMALE,50.349571132
Dominican Republic,1993,4490.016,0,214,COUNTRY,FEMALE,48.160108625
Dominican Republic,1993,4490.016,0,214,COUNTRY,MALE,56.123831919
Dominican Republic,1993,4490.016,0,214,COUNTRY,TOTAL,52.267387246
Dominican Republic,1994,4597.151,0,214,COUNTRY,TOTAL,49.997415294
Dominican Republic,1994,4597.151,0,214,COUNTRY,MALE,53.711495078
Dominican Republic,1994,4597.151,0,214,COUNTRY,FEMALE,46.05126289
Dominican Republic,1995,4851.629,0,214,COUNTRY,MALE,51.465430578
Dominican Republic,1995,4851.629,0,214,COUNTRY,TOTAL,47.858096464
Dominican Republic,1995,4851.629,0,214,COUNTRY,FEMALE,44.013188144
Dominican Republic,1996,5198.5664,0,214,COUNTRY,MALE,49.302835291
Dominican Republic,1996,5198.5664,0,214,COUNTRY,FEMALE,42.192787877
Dominican Republic,1996,5198.5664,0,214,COUNTRY,TOTAL,45.863535309
Dominican Republic,1997,5616.89,0,214,COUNTRY,TOTAL,44.0407948
Dominican Republic,1997,5616.89,0,214,COUNTRY,MALE,47.467698155
Dominican Republic,1997,5616.89,0,214,COUNTRY,FEMALE,40.408423594
Dominican Republic,1998,6012.6924,0,214,COUNTRY,MALE,45.778481408
Dominican Republic,1998,6012.6924,0,214,COUNTRY,FEMALE,38.924805012
Dominican Republic,1998,6012.6924,0,214,COUNTRY,TOTAL,42.451769907
Dominican Republic,1999,6419.7812,0,214,COUNTRY,FEMALE,37.554761716
Dominican Republic,1999,6419.7812,0,214,COUNTRY,TOTAL,41.03662959
Dominican Republic,1999,6419.7812,0,214,COUNTRY,MALE,44.34214303
Dominican Republic,2000,6788.084,0,214,COUNTRY,MALE,43.080954613
Dominican Republic,2000,6788.084,0,214,COUNTRY,TOTAL,39.835363297
Dominican Republic,2000,6788.084,0,214,COUNTRY,FEMALE,36.436225753
Dominican Republic,2001,6917.0303,0,214,COUNTRY,MALE,42.025276846
Dominican Republic,2001,6917.0303,0,214,COUNTRY,TOTAL,38.827136245
Dominican Republic,2001,6917.0303,0,214,COUNTRY,FEMALE,35.48154304
Dominican Republic,2002,7327.3657,0,214,COUNTRY,FEMALE,34.729350152
Dominican Republic,2002,7327.3657,0,214,COUNTRY,MALE,41.102690634
Dominican Republic,2002,7327.3657,0,214,COUNTRY,TOTAL,37.989464132
Dominican Republic,2003,7324.6973,0,214,COUNTRY,TOTAL,37.307775688
Dominican Republic,2003,7324.6973,0,214,COUNTRY,FEMALE,34.089871185
Dominican Republic,2003,7324.6973,0,214,COUNTRY,MALE,40.350219565
Dominican Republic,2004,7441.4478,0,214,COUNTRY,FEMALE,33.591968656
Dominican Republic,2004,7441.4478,0,214,COUNTRY,TOTAL,36.740864333
Dominican Republic,2004,7441.4478,0,214,COUNTRY,MALE,39.723845031
Dominican Republic,2005,8156.431,0,214,COUNTRY,TOTAL,36.274292641
Dominican Republic,2005,8156.431,0,214,COUNTRY,FEMALE,33.152999071
Dominican Republic,2005,8156.431,0,214,COUNTRY,MALE,39.230747758
Dominican Republic,2006,9059.885,0,214,COUNTRY,FEMALE,32.787996718
Dominican Republic,2006,9059.885,0,214,COUNTRY,MALE,38.859020837
Dominican Republic,2006,9059.885,0,214,COUNTRY,TOTAL,35.899660615
Dominican Republic,2007,9866.458,0,214,COUNTRY,MALE,38.551026249
Dominican Republic,2007,9866.458,0,214,COUNTRY,TOTAL,35.615388399
Dominican Republic,2007,9866.458,0,214,COUNTRY,FEMALE,32.515359774
Dominican Republic,2008,10225.529,0,214,COUNTRY,TOTAL,35.397753669
Dominican Republic,2008,10225.529,0,214,COUNTRY,MALE,38.403478766
Dominican Republic,2008,10225.529,0,214,COUNTRY,FEMALE,32.238861827
Dominican Republic,2009,10365.675,0,214,COUNTRY,TOTAL,35.248138209
Dominican Republic,2009,10365.675,0,214,COUNTRY,MALE,38.245266258
Dominican Republic,2009,10365.675,0,214,COUNTRY,FEMALE,32.07004572
Dominican Republic,2010,11276.461,0,214,COUNTRY,MALE,38.126024945
Dominican Republic,2010,11276.461,0,214,COUNTRY,FEMALE,31.9452556
Dominican Republic,2010,11276.461,0,214,COUNTRY,TOTAL,35.124316056
Dominican Republic,2011,11679.0,0,214,COUNTRY,TOTAL,35.049178477
Dominican Republic,2011,11679.0,0,214,COUNTRY,FEMALE,31.85904291
Dominican Republic,2011,11679.0,0,214,COUNTRY,MALE,38.032080451
Ecuador,1955,3349.0,0,218,COUNTRY,FEMALE,197.977290299
Ecuador,1955,3349.0,0,218,COUNTRY,TOTAL,207.749884983
Ecuador,1955,3349.0,0,218,COUNTRY,MALE,217.304872152
Ecuador,1956,3381.0,0,218,COUNTRY,MALE,210.387094344
Ecuador,1956,3381.0,0,218,COUNTRY,FEMALE,191.303179444
Ecuador,1956,3381.0,0,218,COUNTRY,TOTAL,201.197077206
Ecuador,1957,3437.0,0,218,COUNTRY,TOTAL,194.31522855
Ecuador,1957,3437.0,0,218,COUNTRY,FEMALE,184.596729359
Ecuador,1957,3437.0,0,218,COUNTRY,MALE,203.500193668
Ecuador,1958,3441.0,0,218,COUNTRY,TOTAL,187.935633244
Ecuador,1958,3441.0,0,218,COUNTRY,FEMALE,178.221592356
Ecuador,1958,3441.0,0,218,COUNTRY,MALE,196.89412815
Ecuador,1959,3524.0,0,218,COUNTRY,MALE,190.831191312
Ecuador,1959,3524.0,0,218,COUNTRY,FEMALE,172.347562897
Ecuador,1959,3524.0,0,218,COUNTRY,TOTAL,181.846850929
Ecuador,1960,3649.0,0,218,COUNTRY,FEMALE,166.699473263
Ecuador,1960,3649.0,0,218,COUNTRY,MALE,185.130127802
Ecuador,1960,3649.0,0,218,COUNTRY,TOTAL,176.120537886
Ecuador,1961,3633.0,0,218,COUNTRY,TOTAL,170.632807624
Ecuador,1961,3633.0,0,218,COUNTRY,MALE,179.529040187
Ecuador,1961,3633.0,0,218,COUNTRY,FEMALE,161.401595513
Ecuador,1962,3716.0,0,218,COUNTRY,TOTAL,165.555917187
Ecuador,1962,3716.0,0,218,COUNTRY,FEMALE,156.166296129
Ecuador,1962,3716.0,0,218,COUNTRY,MALE,174.412982719
Ecuador,1963,3698.0,0,218,COUNTRY,TOTAL,160.73874748
Ecuador,1963,3698.0,0,218,COUNTRY,FEMALE,151.418508596
Ecuador,1963,3698.0,0,218,COUNTRY,MALE,169.577402434
Ecuador,1964,3843.0,0,218,COUNTRY,MALE,165.043981948
Ecuador,1964,3843.0,0,218,COUNTRY,TOTAL,156.233973016
Ecuador,1964,3843.0,0,218,COUNTRY,FEMALE,147.072178699
Ecuador,1965,4090.0,0,218,COUNTRY,TOTAL,152.287095686
Ecuador,1965,4090.0,0,218,COUNTRY,MALE,160.964721744
Ecuador,1965,4090.0,0,218,COUNTRY,FEMALE,143.206791808
Ecuador,1966,4074.0,0,218,COUNTRY,TOTAL,148.627265519
Ecuador,1966,4074.0,0,218,COUNTRY,FEMALE,139.700319091
Ecuador,1966,4074.0,0,218,COUNTRY,MALE,157.341177309
Ecuador,1967,4163.0,0,218,COUNTRY,FEMALE,136.48109575
Ecuador,1967,4163.0,0,218,COUNTRY,TOTAL,145.47510597
Ecuador,1967,4163.0,0,218,COUNTRY,MALE,154.25661643
Ecuador,1968,4264.0,0,218,COUNTRY,TOTAL,142.587334248
Ecuador,1968,4264.0,0,218,COUNTRY,MALE,151.277460938
Ecuador,1968,4264.0,0,218,COUNTRY,FEMALE,133.563329141
Ecuador,1969,4366.0,0,218,COUNTRY,FEMALE,130.801359422
Ecuador,1969,4366.0,0,218,COUNTRY,MALE,148.471195318
Ecuador,1969,4366.0,0,218,COUNTRY,TOTAL,139.761033167
Ecuador,1970,4535.0,0,218,COUNTRY,TOTAL,136.836941726
Ecuador,1970,4535.0,0,218,COUNTRY,MALE,145.388415132
